user_id,region,device,channel,session_start,session_end,sessiondurationsec,session_date,month,day,hour_of_day,order_dt,revenue,payment_type,promo_code,final_price,time_of_day,sold
720221302283,United States,Mac,социальные сети,2019-06-07 15:15:45,2019-06-07 15:37:21,1296.0,2019-06-07,6,5,15,,,,,,day,0
805836391720,United States,PC,социальные сети,2019-06-07 11:46:31,2019-06-07 12:04:19,1068.0,2019-06-07,6,5,12,,,,,,day,0
863190871622,United States,Android,реклама у блогеров,2019-06-08 23:53:30,2019-06-08 23:57:09,219.0,2019-06-08,6,6,23,2019-06-08 23:53:32,4999.0,Credit card,0.0,4999.0,night,1
416793375604,United States,iPhone,социальные сети,2019-06-08 18:19:03,2019-06-08 19:34:09,4506.0,2019-06-08,6,6,19,,,,,,evening,0
938260058903,United States,Android,социальные сети,2019-06-08 17:25:11,2019-06-08 17:43:37,1106.0,2019-06-08,6,6,17,,,,,,evening,0
598764934987,United States,iPhone,organic,2019-06-09 00:02:28,2019-06-09 01:09:46,4038.0,2019-06-09,6,7,1,,,,,,night,0
611532033972,Germany,iPhone,реклама у блогеров,2019-06-09 22:34:12,2019-06-09 22:37:06,174.0,2019-06-09,6,7,22,,,,,,night,0
921426686591,United States,PC,organic,2019-06-09 13:37:44,2019-06-09 14:00:13,1349.0,2019-06-09,6,7,14,,,,,,day,0
84932638087,Germany,iPhone,organic,2019-06-10 17:36:58,2019-06-10 17:38:26,88.0,2019-06-10,6,1,17,,,,,,evening,0
806251552695,UK,PC,реклама у блогеров,2019-06-10 13:05:54,2019-06-10 13:30:18,1464.0,2019-06-10,6,1,13,2019-06-10 13:06:11,4999.0,Debit card,0.0,4999.0,day,1
507049613977,United States,Android,organic,2019-06-10 19:20:51,2019-06-10 20:14:06,3195.0,2019-06-10,6,1,20,,,,,,evening,0
569088782411,United States,Android,социальные сети,2019-06-10 14:54:07,2019-06-10 15:08:13,846.0,2019-06-10,6,1,15,,,,,,day,0
720808240477,United States,iPhone,organic,2019-06-10 13:01:36,2019-06-10 13:10:14,518.0,2019-06-10,6,1,13,,,,,,day,0
134214602428,United States,Android,социальные сети,2019-06-11 02:35:48,2019-06-11 03:45:47,4199.0,2019-06-11,6,2,3,2019-06-11 02:35:48,4999.0,Mobile payments,1.0,4499.1,night,1
262776564104,Germany,Android,реклама у блогеров,2019-06-11 07:29:21,2019-06-11 07:37:04,463.0,2019-06-11,6,2,7,2019-06-11 07:29:21,4999.0,Mobile payments,0.0,4999.0,morning,1
269908808806,United States,iPhone,социальные сети,2019-06-11 18:15:26,2019-06-11 18:24:30,544.0,2019-06-11,6,2,18,2019-06-11 18:15:26,4999.0,Debit card,1.0,4499.1,evening,1
892665734409,United States,iPhone,социальные сети,2019-06-11 13:33:21,2019-06-11 14:22:07,2926.0,2019-06-11,6,2,14,2019-06-11 13:33:21,4999.0,Mobile payments,0.0,4999.0,day,1
714643798116,Germany,Android,organic,2019-06-11 01:28:42,2019-06-11 01:59:27,1845.0,2019-06-11,6,2,1,,,,,,night,0
160469952448,Germany,Android,контекстная реклама,2019-06-12 23:57:21,2019-06-13 00:52:50,3329.0,2019-06-12,6,3,0,2019-06-12 23:57:21,5999.0,Credit card,1.0,5399.1,night,1
644167552677,United States,iPhone,социальные сети,2019-06-12 23:11:24,2019-06-12 23:22:31,667.0,2019-06-12,6,3,23,2019-06-12 23:11:24,4999.0,E-wallet,0.0,4999.0,night,1
19995576304,France,iPhone,контекстная реклама,2019-06-13 16:12:24,2019-06-13 16:26:46,862.0,2019-06-13,6,4,16,2019-06-13 16:12:24,5999.0,Mobile payments,0.0,5999.0,day,1
45338571593,United States,iPhone,organic,2019-06-13 19:51:36,2019-06-13 20:44:55,3199.0,2019-06-13,6,4,20,2019-06-13 19:51:36,4999.0,Mobile payments,1.0,4499.1,evening,1
71585633472,United States,Mac,социальные сети,2019-06-13 18:03:42,2019-06-13 18:27:08,1406.0,2019-06-13,6,4,18,2019-06-13 18:03:42,9999.0,Debit card,1.0,8999.1,evening,1
153891479761,UK,Android,organic,2019-06-13 02:34:06,2019-06-13 04:30:17,6971.0,2019-06-13,6,4,4,2019-06-13 02:34:06,5999.0,Credit card,1.0,5399.1,night,1
525642030893,United States,iPhone,социальные сети,2019-06-13 03:27:38,2019-06-13 03:41:46,848.0,2019-06-13,6,4,3,2019-06-13 03:27:38,5999.0,E-wallet,0.0,5999.0,night,1
588840798518,United States,Mac,organic,2019-06-13 07:50:01,2019-06-13 07:51:06,65.0,2019-06-13,6,4,7,2019-06-13 07:50:01,4999.0,Mobile payments,0.0,4999.0,morning,1
440897832952,United States,Android,organic,2019-06-14 03:35:29,2019-06-14 05:18:45,6196.0,2019-06-14,6,5,5,2019-06-14 03:35:29,4999.0,Mobile payments,1.0,4499.1,night,1
453757741263,France,Android,реклама у блогеров,2019-06-14 16:40:00,2019-06-14 19:04:15,8655.0,2019-06-14,6,5,19,,,,,,day,0
887034858344,United States,PC,социальные сети,2019-06-14 10:00:54,2019-06-14 10:26:07,1513.0,2019-06-14,6,5,10,,,,,,day,0
1669414933,UK,PC,контекстная реклама,2019-06-15 06:42:23,2019-06-15 06:53:33,670.0,2019-06-15,6,6,6,,,,,,morning,0
197459266992,United States,Mac,социальные сети,2019-06-15 03:52:58,2019-06-15 04:31:00,2282.0,2019-06-15,6,6,4,,,,,,night,0
652940440512,France,iPhone,organic,2019-06-15 19:18:58,2019-06-15 19:24:08,310.0,2019-06-15,6,6,19,,,,,,evening,0
404658130634,United States,iPhone,реклама у блогеров,2019-06-16 10:17:03,2019-06-16 11:00:50,2627.0,2019-06-16,6,7,11,,,,,,day,0
939647950370,UK,Android,organic,2019-06-16 05:41:41,2019-06-16 06:51:24,4183.0,2019-06-16,6,7,6,,,,,,night,0
556307939826,United States,iPhone,organic,2019-06-17 03:51:21,2019-06-17 03:58:51,450.0,2019-06-17,6,1,3,2019-06-17 03:51:24,4999.0,Debit card,0.0,4999.0,night,1
358108644342,United States,Android,organic,2019-06-17 10:23:33,2019-06-17 10:25:37,124.0,2019-06-17,6,1,10,,,,,,day,0
505009341391,United States,iPhone,organic,2019-06-18 01:15:59,2019-06-18 02:03:42,2863.0,2019-06-18,6,2,2,2019-06-18 01:16:34,4999.0,Mobile payments,0.0,4999.0,night,1
338343388023,United States,PC,социальные сети,2019-06-18 15:23:56,2019-06-18 15:34:39,643.0,2019-06-18,6,2,15,,,,,,day,0
405998735208,United States,Mac,organic,2019-06-18 05:06:38,2019-06-18 05:10:37,239.0,2019-06-18,6,2,5,,,,,,night,0
45032474786,Germany,Android,organic,2019-06-19 10:24:40,2019-06-19 10:46:19,1299.0,2019-06-19,6,3,10,,,,,,day,0
148334863331,United States,Android,социальные сети,2019-06-19 14:22:16,2019-06-19 14:45:09,1373.0,2019-06-19,6,3,14,,,,,,day,0
225070568352,United States,iPhone,социальные сети,2019-06-19 02:49:36,2019-06-19 03:00:41,665.0,2019-06-19,6,3,3,,,,,,night,0
490844809360,United States,Android,социальные сети,2019-06-19 23:19:48,2019-06-20 00:39:07,4759.0,2019-06-19,6,3,0,,,,,,night,0
707022634350,United States,Android,organic,2019-06-19 07:33:18,2019-06-19 07:43:27,609.0,2019-06-19,6,3,7,,,,,,morning,0
167183665725,United States,Android,социальные сети,2019-06-20 05:19:01,2019-06-20 05:31:04,723.0,2019-06-20,6,4,5,,,,,,night,0
326197980867,United States,Mac,социальные сети,2019-06-20 09:30:51,2019-06-20 10:02:25,1894.0,2019-06-20,6,4,10,2019-06-20 09:31:19,4999.0,E-wallet,0.0,4999.0,morning,1
344597882238,United States,PC,organic,2019-06-20 07:04:06,2019-06-20 07:23:39,1173.0,2019-06-20,6,4,7,2019-06-20 07:04:24,4999.0,Cash,0.0,4999.0,morning,1
231190459603,France,Android,контекстная реклама,2019-06-20 22:05:02,2019-06-20 22:47:29,2547.0,2019-06-20,6,4,22,,,,,,night,0
824927060448,United States,iPhone,социальные сети,2019-06-20 00:50:05,2019-06-20 01:09:21,1156.0,2019-06-20,6,4,1,,,,,,night,0
984891908628,United States,Android,социальные сети,2019-06-20 23:43:08,2019-06-20 23:46:15,187.0,2019-06-20,6,4,23,,,,,,night,0
161534292185,United States,iPhone,социальные сети,2019-06-21 00:52:09,2019-06-21 00:54:29,140.0,2019-06-21,6,5,0,,,,,,night,0
285207321582,United States,PC,organic,2019-06-21 16:24:35,2019-06-21 16:33:24,529.0,2019-06-21,6,5,16,2019-06-21 16:24:39,4999.0,Credit card,1.0,4499.1,day,1
435862962776,United States,iPhone,социальные сети,2019-06-21 19:52:26,2019-06-21 20:04:56,750.0,2019-06-21,6,5,20,,,,,,evening,0
943600299167,United States,Android,реклама у блогеров,2019-06-21 14:16:32,2019-06-21 14:35:03,1111.0,2019-06-21,6,5,14,,,,,,day,0
14504208550,Germany,iPhone,organic,2019-06-22 04:52:06,2019-06-22 05:31:33,2367.0,2019-06-22,6,6,5,,,,,,night,0
215650526068,UK,Android,organic,2019-06-22 05:30:56,2019-06-22 06:18:03,2827.0,2019-06-22,6,6,6,,,,,,night,0
217700626637,United States,iPhone,социальные сети,2019-06-22 20:33:59,2019-06-22 21:20:19,2780.0,2019-06-22,6,6,21,,,,,,evening,0
379592803450,France,Mac,контекстная реклама,2019-06-22 00:52:56,2019-06-22 00:57:47,291.0,2019-06-22,6,6,0,2019-06-22 00:52:58,4999.0,Cash,1.0,4499.1,night,1
778085213148,France,PC,контекстная реклама,2019-06-22 00:52:27,2019-06-22 01:05:57,810.0,2019-06-22,6,6,1,2019-06-22 00:52:34,4999.0,Credit card,0.0,4999.0,night,1
671455685169,United States,Android,organic,2019-06-22 16:27:51,2019-06-22 16:28:28,37.0,2019-06-22,6,6,16,,,,,,day,0
62189169990,United States,iPhone,organic,2019-06-23 09:36:44,2019-06-23 09:44:14,450.0,2019-06-23,6,7,9,,,,,,morning,0
144808909635,Germany,PC,organic,2019-06-23 18:10:17,2019-06-23 18:45:02,2085.0,2019-06-23,6,7,18,,,,,,evening,0
191355861347,United States,Mac,organic,2019-06-23 10:14:44,2019-06-23 11:34:05,4761.0,2019-06-23,6,7,11,,,,,,day,0
598603946874,United States,iPhone,organic,2019-06-23 18:28:32,2019-06-23 19:51:45,4993.0,2019-06-23,6,7,19,2019-06-23 18:29:41,4999.0,E-wallet,0.0,4999.0,evening,1
566646931044,UK,iPhone,organic,2019-06-23 09:01:45,2019-06-23 10:14:20,4355.0,2019-06-23,6,7,10,,,,,,morning,0
705317879065,France,PC,контекстная реклама,2019-06-23 23:37:14,2019-06-24 00:34:36,3442.0,2019-06-23,6,7,0,,,,,,night,0
770248390387,UK,Android,organic,2019-06-23 19:01:36,2019-06-23 19:02:09,33.0,2019-06-23,6,7,19,,,,,,evening,0
852042825479,United States,Mac,социальные сети,2019-06-23 08:43:18,2019-06-23 09:05:18,1320.0,2019-06-23,6,7,9,,,,,,morning,0
962166838007,Germany,iPhone,organic,2019-06-23 01:27:57,2019-06-23 02:17:20,2963.0,2019-06-23,6,7,2,,,,,,night,0
63599061646,Germany,Mac,контекстная реклама,2019-06-24 15:35:27,2019-06-24 15:48:39,792.0,2019-06-24,6,1,15,,,,,,day,0
971601377702,United States,Android,социальные сети,2019-06-24 18:55:43,2019-06-24 19:16:45,1262.0,2019-06-24,6,1,19,2019-06-24 18:55:59,5999.0,Cash,0.0,5999.0,evening,1
423390082731,United States,iPhone,социальные сети,2019-06-24 18:36:12,2019-06-24 21:02:35,8783.0,2019-06-24,6,1,21,,,,,,evening,0
493399579444,UK,PC,реклама у блогеров,2019-06-24 22:33:08,2019-06-24 23:45:36,4348.0,2019-06-24,6,1,23,,,,,,night,0
630566306460,United States,Android,социальные сети,2019-06-24 23:19:45,2019-06-24 23:24:39,294.0,2019-06-24,6,1,23,,,,,,night,0
92014797334,Germany,Mac,контекстная реклама,2019-06-25 06:08:16,2019-06-25 06:32:16,1440.0,2019-06-25,6,2,6,,,,,,morning,0
153141935711,United States,Android,organic,2019-06-25 20:47:16,2019-06-25 21:09:49,1353.0,2019-06-25,6,2,21,,,,,,evening,0
116279690520,Germany,PC,реклама у блогеров,2019-06-25 16:45:29,2019-06-25 16:47:22,113.0,2019-06-25,6,2,16,2019-06-25 16:45:29,5999.0,Cash,0.0,5999.0,day,1
234905069276,UK,Android,контекстная реклама,2019-06-25 07:44:24,2019-06-25 08:13:56,1772.0,2019-06-25,6,2,8,2019-06-25 07:44:24,4999.0,E-wallet,1.0,4499.1,morning,1
246592931770,United States,Android,социальные сети,2019-06-25 18:10:46,2019-06-25 18:27:38,1012.0,2019-06-25,6,2,18,,,,,,evening,0
460709607188,United States,PC,organic,2019-06-25 08:00:57,2019-06-25 08:46:15,2718.0,2019-06-25,6,2,8,2019-06-25 08:00:57,4999.0,Mobile payments,0.0,4999.0,morning,1
470782333023,UK,PC,контекстная реклама,2019-06-25 13:01:22,2019-06-25 13:17:50,988.0,2019-06-25,6,2,13,2019-06-25 13:01:22,5999.0,Cash,0.0,5999.0,day,1
962321165266,UK,Mac,organic,2019-06-25 08:30:22,2019-06-25 10:39:31,7749.0,2019-06-25,6,2,10,2019-06-25 08:30:22,5999.0,E-wallet,0.0,5999.0,morning,1
971961738449,United States,Android,социальные сети,2019-06-25 16:15:59,2019-06-25 16:22:03,364.0,2019-06-25,6,2,16,2019-06-25 16:16:03,5999.0,E-wallet,0.0,5999.0,day,1
905624947759,France,PC,organic,2019-06-25 23:25:18,2019-06-25 23:37:45,747.0,2019-06-25,6,2,23,,,,,,night,0
435948527185,France,PC,контекстная реклама,2019-06-26 18:11:30,2019-06-26 18:13:53,143.0,2019-06-26,6,3,18,2019-06-26 18:11:30,5999.0,Cash,0.0,5999.0,evening,1
446752768306,Germany,PC,organic,2019-06-26 17:51:03,2019-06-26 18:32:12,2469.0,2019-06-26,6,3,18,2019-06-26 17:51:03,5999.0,Cash,0.0,5999.0,evening,1
653722007367,France,Mac,контекстная реклама,2019-06-26 04:46:54,2019-06-26 04:52:39,345.0,2019-06-26,6,3,4,2019-06-26 04:46:54,4999.0,Mobile payments,0.0,4999.0,night,1
803761447982,Germany,Android,organic,2019-06-26 22:14:53,2019-06-26 22:55:43,2450.0,2019-06-26,6,3,22,2019-06-26 22:14:53,5999.0,Cash,0.0,5999.0,night,1
529528191647,Germany,PC,контекстная реклама,2019-06-26 04:37:23,2019-06-26 04:44:35,432.0,2019-06-26,6,3,4,,,,,,night,0
908594618106,United States,Mac,organic,2019-06-26 17:39:22,2019-06-26 17:50:10,648.0,2019-06-26,6,3,17,,,,,,evening,0
985700502941,Germany,PC,контекстная реклама,2019-06-26 07:23:59,2019-06-26 07:39:58,959.0,2019-06-26,6,3,7,,,,,,morning,0
986008300917,Germany,Android,контекстная реклама,2019-06-26 18:55:44,2019-06-26 19:41:17,2733.0,2019-06-26,6,3,19,,,,,,evening,0
78198165744,UK,PC,контекстная реклама,2019-06-27 17:08:59,2019-06-27 17:45:34,2195.0,2019-06-27,6,4,17,,,,,,evening,0
223887921055,France,Android,organic,2019-06-27 05:07:08,2019-06-27 05:33:23,1575.0,2019-06-27,6,4,5,,,,,,night,0
463783289437,United States,Mac,социальные сети,2019-06-27 02:21:59,2019-06-27 02:46:09,1450.0,2019-06-27,6,4,2,,,,,,night,0
497132763431,Germany,PC,контекстная реклама,2019-06-27 22:42:27,2019-06-27 23:00:00,1053.0,2019-06-27,6,4,23,,,,,,night,0
541449911887,United States,Mac,социальные сети,2019-06-27 20:40:57,2019-06-27 21:18:43,2266.0,2019-06-27,6,4,21,,,,,,evening,0
574654262269,France,iPhone,контекстная реклама,2019-06-27 01:12:10,2019-06-27 01:51:02,2332.0,2019-06-27,6,4,1,,,,,,night,0
580754463035,UK,PC,контекстная реклама,2019-06-27 15:04:42,2019-06-27 15:15:22,640.0,2019-06-27,6,4,15,,,,,,day,0
778641898334,United States,Android,социальные сети,2019-06-27 15:15:58,2019-06-27 15:49:46,2028.0,2019-06-27,6,4,15,,,,,,day,0
945365457169,United States,PC,organic,2019-06-27 09:42:14,2019-06-27 10:04:22,1328.0,2019-06-27,6,4,10,,,,,,morning,0
43246225230,United States,iPhone,organic,2019-06-28 05:02:45,2019-06-28 05:37:32,2087.0,2019-06-28,6,5,5,,,,,,night,0
127118189446,United States,iPhone,organic,2019-06-28 09:44:49,2019-06-28 09:45:30,41.0,2019-06-28,6,5,9,,,,,,morning,0
87458247642,UK,Mac,контекстная реклама,2019-06-28 16:55:35,2019-06-28 17:22:30,1615.0,2019-06-28,6,5,17,2019-06-28 16:55:52,4999.0,E-wallet,0.0,4999.0,day,1
324558127766,United States,Android,социальные сети,2019-06-28 00:39:02,2019-06-28 02:34:25,6923.0,2019-06-28,6,5,2,2019-06-26 07:23:59,4999.0,E-wallet,1.0,4499.1,night,1
351055469744,United States,iPhone,социальные сети,2019-06-28 02:45:21,2019-06-28 03:13:42,1701.0,2019-06-28,6,5,3,,,,,,night,0
784827654174,UK,PC,organic,2019-06-28 08:40:43,2019-06-28 11:29:37,10134.0,2019-06-28,6,5,11,,,,,,morning,0
216414269770,United States,iPhone,organic,2019-06-29 04:41:51,2019-06-29 04:45:14,203.0,2019-06-29,6,6,4,,,,,,night,0
560039764894,United States,iPhone,organic,2019-06-29 06:41:06,2019-06-29 07:01:12,1206.0,2019-06-29,6,6,7,,,,,,morning,0
626358810945,United States,Mac,социальные сети,2019-06-29 14:01:41,2019-06-29 14:27:15,1534.0,2019-06-29,6,6,14,,,,,,day,0
690016644539,France,Android,контекстная реклама,2019-06-29 05:42:26,2019-06-29 06:09:12,1606.0,2019-06-29,6,6,6,,,,,,night,0
825018278939,United States,Android,социальные сети,2019-06-29 11:59:40,2019-06-29 13:02:04,3744.0,2019-06-29,6,6,13,,,,,,day,0
74843425432,UK,Android,контекстная реклама,2019-06-30 20:17:24,2019-06-30 20:21:44,260.0,2019-06-30,6,7,20,,,,,,evening,0
148734740476,United States,iPhone,социальные сети,2019-06-30 12:34:53,2019-06-30 12:49:39,886.0,2019-06-30,6,7,12,,,,,,day,0
165838075808,United States,iPhone,социальные сети,2019-06-30 05:48:25,2019-06-30 06:02:49,864.0,2019-06-30,6,7,6,,,,,,night,0
525180391737,United States,Android,социальные сети,2019-06-30 21:22:37,2019-06-30 23:54:15,9098.0,2019-06-30,6,7,23,2019-06-30 21:24:46,4999.0,E-wallet,0.0,4999.0,evening,1
397879704040,United States,Mac,organic,2019-06-30 20:29:39,2019-06-30 21:22:22,3163.0,2019-06-30,6,7,21,,,,,,evening,0
434852403169,United States,Android,социальные сети,2019-06-30 21:49:37,2019-06-30 21:53:20,223.0,2019-06-30,6,7,21,,,,,,evening,0
813911122639,Germany,Mac,контекстная реклама,2019-06-30 02:43:05,2019-06-30 03:47:31,3866.0,2019-06-30,6,7,3,,,,,,night,0
115469983004,United States,Android,социальные сети,2019-07-01 12:45:36,2019-07-01 13:30:11,2675.0,2019-07-01,7,1,13,2019-07-01 12:45:36,4999.0,Mobile payments,1.0,4499.1,day,1
434852403169,United States,Android,социальные сети,2019-07-01 07:36:39,2019-07-01 07:52:15,936.0,2019-07-01,7,1,7,2019-07-01 07:36:46,4999.0,Debit card,1.0,4499.1,morning,1
499245106376,Germany,iPhone,organic,2019-07-01 11:21:12,2019-07-01 11:38:07,1015.0,2019-07-01,7,1,11,2019-07-01 11:21:12,9999.0,Mobile payments,0.0,9999.0,day,1
793428239180,UK,Android,контекстная реклама,2019-07-01 23:23:59,2019-07-02 00:19:39,3340.0,2019-07-01,7,1,0,2019-07-01 23:23:59,4999.0,E-wallet,0.0,4999.0,night,1
895126734577,United States,iPhone,социальные сети,2019-07-01 14:58:35,2019-07-01 15:57:57,3562.0,2019-07-01,7,1,15,2019-07-01 14:58:35,4999.0,Mobile payments,0.0,4999.0,day,1
966699244119,United States,iPhone,organic,2019-07-01 18:59:37,2019-07-01 19:01:20,103.0,2019-07-01,7,1,19,2019-07-01 18:59:37,4999.0,Debit card,0.0,4999.0,evening,1
784246848479,UK,Mac,контекстная реклама,2019-07-01 13:54:45,2019-07-01 14:57:57,3792.0,2019-07-01,7,1,14,,,,,,day,0
372244223168,United States,iPhone,organic,2019-07-02 08:06:34,2019-07-02 08:40:26,2032.0,2019-07-02,7,2,8,2019-07-02 08:06:34,5999.0,Credit card,1.0,5399.1,morning,1
778027854258,United States,iPhone,социальные сети,2019-07-02 06:51:15,2019-07-02 07:49:32,3497.0,2019-07-02,7,2,7,2019-07-02 06:51:15,5999.0,Credit card,0.0,5999.0,morning,1
916472122757,United States,PC,organic,2019-07-02 16:46:19,2019-07-02 17:17:18,1859.0,2019-07-02,7,2,17,2019-07-02 16:46:19,4999.0,Mobile payments,0.0,4999.0,day,1
359245761000,United States,PC,organic,2019-07-02 21:52:54,2019-07-02 21:57:14,260.0,2019-07-02,7,2,21,,,,,,evening,0
657504295064,France,Android,email-рассылки,2019-07-02 12:44:56,2019-07-02 13:32:34,2858.0,2019-07-02,7,2,13,,,,,,day,0
818318162415,United States,Mac,organic,2019-07-02 12:30:55,2019-07-02 13:11:28,2433.0,2019-07-02,7,2,13,,,,,,day,0
959904130474,UK,PC,реклама у блогеров,2019-07-02 09:48:18,2019-07-02 10:02:52,874.0,2019-07-02,7,2,10,,,,,,morning,0
104504715148,UK,Mac,контекстная реклама,2019-07-03 20:08:36,2019-07-03 20:29:09,1233.0,2019-07-03,7,3,20,,,,,,evening,0
286054316189,UK,Android,контекстная реклама,2019-07-03 16:00:08,2019-07-03 16:05:56,348.0,2019-07-03,7,3,16,,,,,,day,0
65051559384,United States,iPhone,социальные сети,2019-07-03 15:19:54,2019-07-03 15:39:23,1169.0,2019-07-03,7,3,15,2019-07-03 15:19:54,4999.0,E-wallet,1.0,4499.1,day,1
122607423868,United States,iPhone,organic,2019-07-03 06:34:00,2019-07-03 06:41:38,458.0,2019-07-03,7,3,6,2019-07-03 06:34:03,4999.0,Credit card,1.0,4499.1,morning,1
615072217772,United States,Mac,organic,2019-07-03 09:46:27,2019-07-03 10:15:46,1759.0,2019-07-03,7,3,10,,,,,,morning,0
683967200944,United States,Mac,социальные сети,2019-07-03 13:43:31,2019-07-03 14:24:21,2450.0,2019-07-03,7,3,14,,,,,,day,0
795637631144,United States,Android,реклама у блогеров,2019-07-03 10:04:36,2019-07-03 11:28:45,5049.0,2019-07-03,7,3,11,,,,,,day,0
798426075383,United States,Mac,реклама у блогеров,2019-07-03 11:01:16,2019-07-03 11:05:03,227.0,2019-07-03,7,3,11,,,,,,day,0
158538625073,United States,PC,социальные сети,2019-07-04 16:36:27,2019-07-04 16:48:19,712.0,2019-07-04,7,4,16,,,,,,day,0
222712666846,United States,Android,социальные сети,2019-07-04 17:51:53,2019-07-04 17:56:36,283.0,2019-07-04,7,4,17,,,,,,evening,0
256940354640,Germany,PC,контекстная реклама,2019-07-04 06:02:43,2019-07-04 07:27:30,5087.0,2019-07-04,7,4,7,,,,,,morning,0
478259517211,United States,iPhone,социальные сети,2019-07-04 15:27:01,2019-07-04 15:46:42,1181.0,2019-07-04,7,4,15,2019-07-04 15:27:16,4999.0,Debit card,0.0,4999.0,day,1
407113930499,United States,iPhone,социальные сети,2019-07-04 18:35:56,2019-07-04 18:40:34,278.0,2019-07-04,7,4,18,,,,,,evening,0
436227557586,United States,iPhone,социальные сети,2019-07-04 05:15:37,2019-07-04 05:23:16,459.0,2019-07-04,7,4,5,,,,,,night,0
550788547501,UK,Android,контекстная реклама,2019-07-04 08:38:49,2019-07-04 09:28:03,2954.0,2019-07-04,7,4,9,,,,,,morning,0
720638598102,United States,Mac,контекстная реклама,2019-07-04 08:04:54,2019-07-04 08:14:39,585.0,2019-07-04,7,4,8,,,,,,morning,0
102993070550,United States,iPhone,organic,2019-07-05 10:05:56,2019-07-05 10:26:06,1210.0,2019-07-05,7,5,10,,,,,,day,0
213468351687,United States,Mac,социальные сети,2019-07-05 11:58:53,2019-07-05 12:30:36,1903.0,2019-07-05,7,5,12,,,,,,day,0
204579228971,United States,Android,organic,2019-07-05 09:44:08,2019-07-05 11:01:29,4641.0,2019-07-05,7,5,11,2019-07-05 09:45:23,4999.0,Debit card,1.0,4499.1,morning,1
583129582624,United States,iPhone,социальные сети,2019-07-06 19:32:28,2019-07-06 20:21:05,2917.0,2019-07-06,7,6,20,,,,,,evening,0
634464541401,France,iPhone,реклама у блогеров,2019-07-06 05:59:31,2019-07-06 06:33:31,2040.0,2019-07-06,7,6,6,,,,,,night,0
868985705649,UK,PC,реклама у блогеров,2019-07-06 21:13:20,2019-07-06 22:51:11,5871.0,2019-07-06,7,6,22,,,,,,evening,0
209718481206,Germany,Android,organic,2019-07-07 00:12:42,2019-07-07 00:14:51,129.0,2019-07-07,7,7,0,,,,,,night,0
352450575772,United States,iPhone,социальные сети,2019-07-07 18:07:48,2019-07-07 18:16:59,551.0,2019-07-07,7,7,18,,,,,,evening,0
452632488280,United States,PC,социальные сети,2019-07-07 17:11:57,2019-07-07 17:57:40,2743.0,2019-07-07,7,7,17,,,,,,evening,0
781792086606,United States,PC,контекстная реклама,2019-07-07 06:41:06,2019-07-07 07:35:32,3266.0,2019-07-07,7,7,7,,,,,,morning,0
841118709732,Germany,PC,organic,2019-07-07 20:25:02,2019-07-07 21:18:28,3206.0,2019-07-07,7,7,21,,,,,,evening,0
173174005547,United States,Mac,organic,2019-07-08 18:04:01,2019-07-08 18:18:45,884.0,2019-07-08,7,1,18,,,,,,evening,0
193393701052,United States,iPhone,organic,2019-07-08 16:55:16,2019-07-08 17:21:45,1589.0,2019-07-08,7,1,17,,,,,,day,0
939300274446,United States,Mac,социальные сети,2019-07-08 00:09:29,2019-07-08 00:21:16,707.0,2019-07-08,7,1,0,2019-07-08 00:09:29,4999.0,Mobile payments,0.0,4999.0,night,1
890715289945,United States,iPhone,organic,2019-07-08 09:32:41,2019-07-08 10:01:51,1750.0,2019-07-08,7,1,10,,,,,,morning,0
40547652989,United States,Android,социальные сети,2019-07-09 19:41:38,2019-07-09 21:37:05,6927.0,2019-07-09,7,2,21,,,,,,evening,0
329812499771,United States,iPhone,organic,2019-07-09 20:37:43,2019-07-09 20:56:19,1116.0,2019-07-09,7,2,20,2019-07-09 20:37:54,4999.0,E-wallet,0.0,4999.0,evening,1
627998964297,Germany,PC,organic,2019-07-09 00:56:31,2019-07-09 01:16:58,1227.0,2019-07-09,7,2,1,2019-07-09 00:56:31,4999.0,E-wallet,0.0,4999.0,night,1
794823044575,United States,Mac,социальные сети,2019-07-09 23:37:23,2019-07-10 00:23:35,2772.0,2019-07-09,7,2,0,,,,,,night,0
966994151892,France,iPhone,organic,2019-07-09 06:47:36,2019-07-09 07:45:21,3465.0,2019-07-09,7,2,7,,,,,,morning,0
202451586137,United States,iPhone,organic,2019-07-10 05:40:50,2019-07-10 05:56:51,961.0,2019-07-10,7,3,5,2019-07-10 05:40:50,5999.0,Cash,0.0,5999.0,night,1
301556224101,United States,iPhone,социальные сети,2019-07-10 13:48:58,2019-07-10 15:00:22,4284.0,2019-07-10,7,3,15,2019-07-10 13:48:58,9999.0,Mobile payments,1.0,8999.1,day,1
681647532284,United States,PC,социальные сети,2019-07-10 13:10:58,2019-07-10 13:33:36,1358.0,2019-07-10,7,3,13,,,,,,day,0
233307448916,United States,Mac,социальные сети,2019-07-11 20:21:43,2019-07-11 20:24:16,153.0,2019-07-11,7,4,20,2019-07-11 20:21:43,4999.0,Mobile payments,1.0,4499.1,evening,1
784870260008,UK,iPhone,реклама у блогеров,2019-07-11 08:40:01,2019-07-11 08:46:33,392.0,2019-07-11,7,4,8,2019-07-11 08:40:01,4999.0,Mobile payments,0.0,4999.0,morning,1
24819792083,United States,iPhone,organic,2019-07-12 10:06:13,2019-07-12 10:29:52,1419.0,2019-07-12,7,5,10,,,,,,day,0
